user,user_type,candidate_news,candidate_news_type,score,label
88,1,2588,[1 0 0 0 0],-19.600258,0
88,1,2554,[1 0 0 0 0],13.341202,0
88,1,4005,[1 0 0 0 0],5.5633583,0
88,1,1459,[1 0 0 0 0],5.8468246,0
88,1,3436,[1 0 0 0 0],7.05803,0
88,1,3393,[1 0 0 0 0],17.192265,0
88,1,2983,[1 0 0 0 0],12.711532,0
88,1,4006,[1 0 0 0 0],7.2070932,0
88,1,3689,[1 0 0 0 0],-0.1659069,0
88,1,2556,[1 0 0 0 0],10.389021,0
88,1,2765,[1 0 0 0 0],6.927436,0
88,1,3394,[1 0 0 0 0],8.7639,0
88,1,4007,[1 0 0 0 0],2.750847,0
88,1,2899,[1 0 0 0 0],-9.622799,0
88,1,3442,[1 0 0 0 0],-2.022512,0
88,1,3831,[1 0 0 0 0],2.7744215,0
88,1,4008,[1 0 0 0 0],21.236109,0
88,1,3693,[1 0 0 0 0],-6.7818146,0
88,1,3427,[1 0 0 0 0],-11.512323,0
88,1,3401,[1 0 0 0 0],26.009277,0
6,1,3108,[1 0 0 0 0],-25.157654,1
6,1,3140,[1 0 0 0 0],-6.49049,0
6,1,2542,[1 0 0 0 0],-3.6205356,0
6,1,2603,[1 0 0 0 0],16.059643,0
6,1,4009,[1 0 0 0 0],-11.662586,0
6,1,2549,[1 0 0 0 0],7.3223963,0
6,1,2619,[1 0 0 0 0],17.890778,0
6,1,2635,[1 0 0 0 0],-23.411083,0
6,1,2543,[1 0 0 0 0],-11.067768,0
6,1,4010,[1 0 0 0 0],10.259653,0
82,0,4011,[1 0 0 0 0],-16.113758,1
82,0,3159,[1 0 0 0 0],11.770182,1
82,0,2809,[1 0 0 0 0],-3.5273795,1
82,0,3158,[1 0 0 0 0],10.570455,0
82,0,4012,[1 0 0 0 0],29.13358,0
82,0,4013,[1 0 0 0 0],20.441254,0
82,0,3701,[1 0 0 0 0],-10.1356945,0
82,0,3909,[1 0 0 0 0],30.506685,0
82,0,3702,[1 0 0 0 0],15.689138,0
82,0,3706,[1 0 0 0 0],37.774418,0
82,0,3257,[1 0 0 0 0],12.258971,0
82,0,3588,[1 0 0 0 0],30.190304,0
82,0,3703,[1 0 0 0 0],-1.7432404,0
82,0,3587,[1 0 0 0 0],23.072859,0
82,0,3696,[1 0 0 0 0],-23.223845,0
82,0,3310,[1 0 0 0 0],11.222892,0
82,0,3698,[1 0 0 0 0],-14.098937,0
82,0,2599,[1 0 0 0 0],-21.076397,0
82,0,4014,[1 0 0 0 0],-1.5960073,0
82,0,3700,[1 0 0 0 0],-14.207508,0
82,0,4015,[1 0 0 0 0],2.5693839,0
82,0,4016,[1 0 0 0 0],-8.13937,0
82,0,3153,[1 0 0 0 0],10.962889,0
82,0,4017,[1 0 0 0 0],29.594568,0
82,0,4018,[1 0 0 0 0],-8.80721,0
82,0,1387,[1 0 0 0 0],-13.216183,0
82,0,3154,[1 0 0 0 0],-2.6647742,0
82,0,3590,[1 0 0 0 0],13.228066,0
82,0,3697,[1 0 0 0 0],-12.797286,0
82,0,4019,[1 0 0 0 0],25.869335,0
82,0,3707,[1 0 0 0 0],-9.22183,0
82,0,3851,[1 0 0 0 0],-10.542597,0
82,0,4020,[1 0 0 0 0],-2.5640805,0
82,0,3695,[1 0 0 0 0],-8.289442,0
70,1,4022,[1 0 0 0 0],-13.549484,1
70,1,3698,[1 0 0 0 0],-13.814195,0
70,1,4021,[1 0 0 0 0],8.392205,0
70,1,3162,[1 0 0 0 0],4.2435045,0
70,1,3075,[1 0 0 0 0],-8.448601,0
70,1,3161,[1 0 0 0 0],3.9254298,0
70,1,3575,[1 0 0 0 0],-17.0168,0
70,1,4023,[1 0 0 0 0],-20.378614,0
70,1,4024,[1 0 0 0 0],6.496954,0
70,1,4025,[1 0 0 0 0],15.851532,0
70,1,2855,[1 0 0 0 0],-2.3901772,0
70,1,3155,[1 0 0 0 0],27.328794,0
70,1,3156,[1 0 0 0 0],-8.004326,0
70,1,3159,[1 0 0 0 0],-17.269608,0
70,1,2834,[1 0 0 0 0],-18.860415,0
70,1,3574,[1 0 0 0 0],3.0906534,0
70,1,4026,[1 0 0 0 0],13.528673,0
70,1,4027,[1 0 0 0 0],-7.2608275,0
70,1,2599,[1 0 0 0 0],4.437679,0
70,1,4028,[1 0 0 0 0],-16.824154,0
70,1,4029,[1 0 0 0 0],-0.91910744,0
57,0,3138,[1 0 0 0 0],-13.421957,1
57,0,3527,[1 0 0 0 0],-22.239555,0
57,0,3756,[1 0 0 0 0],-6.7358236,0
57,0,2659,[1 0 0 0 0],10.827177,0
57,0,3599,[1 0 0 0 0],9.68557,0
57,0,4030,[1 0 0 0 0],-7.082321,0
57,0,2755,[1 0 0 0 0],-28.308666,0
57,0,3525,[1 0 0 0 0],31.383152,0
57,0,2868,[1 0 0 0 0],-29.531382,0
57,0,3516,[1 0 0 0 0],-40.008163,0
57,0,2806,[1 0 0 0 0],-24.051657,0
57,0,4031,[1 0 0 0 0],-0.9858484,0
57,0,4032,[1 0 0 0 0],10.943424,0
57,0,4033,[1 0 0 0 0],-11.451147,0
57,0,4034,[1 0 0 0 0],2.0891113,0
57,0,3511,[1 0 0 0 0],-2.6636686,0
55,0,2803,[1 0 0 0 0],21.953535,1
55,0,3726,[1 0 0 0 0],-15.569083,0
55,0,2746,[1 0 0 0 0],-2.2264824,0
55,0,4035,[1 0 0 0 0],-30.726978,0
55,0,2696,[1 0 0 0 0],28.935022,0
55,0,4036,[1 0 0 0 0],-2.6583447,0
55,0,4037,[1 0 0 0 0],-4.330141,0
55,0,3297,[1 0 0 0 0],7.2465153,0
55,0,3141,[1 0 0 0 0],5.9420857,0
55,0,4038,[1 0 0 0 0],-1.7210748,0
55,0,3614,[1 0 0 0 0],-1.8508482,0
55,0,2862,[1 0 0 0 0],6.051129,0
55,0,4039,[1 0 0 0 0],-42.68768,0
55,0,2657,[1 0 0 0 0],19.364624,0
55,0,2794,[1 0 0 0 0],-5.515768,0
55,0,2788,[1 0 0 0 0],-4.1187778,0
55,0,2714,[1 0 0 0 0],-7.534842,0
55,0,2664,[1 0 0 0 0],-0.52536297,0
55,0,2661,[1 0 0 0 0],5.9363766,0
55,0,2759,[1 0 0 0 0],-27.010693,0
55,0,3336,[1 0 0 0 0],1.8220586,0
55,0,2943,[1 0 0 0 0],-30.035177,0
55,0,3560,[1 0 0 0 0],12.784719,0
55,0,1272,[1 0 0 0 0],18.178055,0
55,0,2658,[1 0 0 0 0],39.473953,0
55,0,2775,[1 0 0 0 0],0.051583767,0
55,0,4040,[1 0 0 0 0],-2.084814,0
55,0,2691,[1 0 0 0 0],19.25242,0
55,0,4041,[1 0 0 0 0],-26.825722,0
55,0,1781,[1 0 0 0 0],24.03566,0
55,0,2704,[1 0 0 0 0],-8.005371,0
55,0,2769,[1 0 0 0 0],-7.5064306,0
55,0,2745,[1 0 0 0 0],-6.84665,0
55,0,4042,[1 0 0 0 0],-2.0314221,0
55,0,2789,[1 0 0 0 0],1.6033547,0
55,0,621,[1 0 0 0 0],-6.220531,0
55,0,2806,[1 0 0 0 0],-18.509,0
55,0,2717,[1 0 0 0 0],-13.131641,0
55,0,2594,[1 0 0 0 0],29.90613,0
55,0,4043,[1 0 0 0 0],30.677074,0
55,0,4044,[1 0 0 0 0],15.663312,0
55,0,4045,[1 0 0 0 0],-8.004089,0
55,0,4046,[1 0 0 0 0],16.693432,0
55,0,2669,[1 0 0 0 0],-52.917202,0
55,0,2672,[1 0 0 0 0],19.67715,0
55,0,3192,[1 0 0 0 0],-3.0812201,0
55,0,4047,[1 0 0 0 0],29.857283,0
55,0,3243,[1 0 0 0 0],-15.309703,0
55,0,2675,[1 0 0 0 0],-13.866047,0
55,0,2742,[1 0 0 0 0],9.136725,0
55,0,3312,[1 0 0 0 0],-4.2328286,0
55,0,2819,[1 0 0 0 0],30.13781,0
55,0,2671,[1 0 0 0 0],-16.312819,0
55,0,3169,[1 0 0 0 0],-30.998379,0
55,0,2797,[1 0 0 0 0],1.4049616,0
55,0,1953,[1 0 0 0 0],-7.9293017,0
55,0,3164,[1 0 0 0 0],-0.40007424,0
55,0,2817,[1 0 0 0 0],6.1092567,0
55,0,2659,[1 0 0 0 0],-19.822931,0
55,0,2730,[1 0 0 0 0],21.044403,0
55,0,3138,[1 0 0 0 0],7.429536,0
55,0,4048,[1 0 0 0 0],-32.655384,0
55,0,4049,[1 0 0 0 0],-11.160029,0
55,0,2668,[1 0 0 0 0],6.7277827,0
55,0,2811,[1 0 0 0 0],2.1743522,0
55,0,2821,[1 0 0 0 0],-15.187325,0
55,0,3886,[1 0 0 0 0],21.818037,0
55,0,2752,[1 0 0 0 0],18.618725,0
55,0,2666,[1 0 0 0 0],-26.933746,0
55,0,2716,[1 0 0 0 0],-23.716341,0
55,0,3889,[1 0 0 0 0],-14.121786,0
55,0,2722,[1 0 0 0 0],-28.456476,0
55,0,4050,[1 0 0 0 0],-16.728735,0
55,0,2799,[1 0 0 0 0],-29.134789,0
55,0,4051,[1 0 0 0 0],-0.39689064,0
55,0,3286,[1 0 0 0 0],-13.616046,0
55,0,3879,[1 0 0 0 0],-21.207119,0
55,0,2770,[1 0 0 0 0],39.302864,0
55,0,2711,[1 0 0 0 0],0.17401123,0
55,0,3281,[1 0 0 0 0],-14.488808,0
55,0,3309,[1 0 0 0 0],-6.3057127,0
55,0,4052,[1 0 0 0 0],15.297564,0
55,0,3803,[1 0 0 0 0],2.2083006,0
55,0,3155,[1 0 0 0 0],-0.37835622,0
55,0,3865,[1 0 0 0 0],12.00787,0
55,0,3006,[1 0 0 0 0],3.721961,0
55,0,2751,[1 0 0 0 0],6.0068016,0
55,0,3013,[1 0 0 0 0],-14.09909,0
55,0,2706,[1 0 0 0 0],2.7874842,0
55,0,3723,[1 0 0 0 0],-2.942575,0
55,0,3812,[1 0 0 0 0],14.597862,0
55,0,4053,[1 0 0 0 0],10.402106,0
55,0,4054,[1 0 0 0 0],-0.92550945,0
55,0,4055,[1 0 0 0 0],-3.1422176,0
55,0,2802,[1 0 0 0 0],-2.3766074,0
55,0,2713,[1 0 0 0 0],-10.453116,0
55,0,2734,[1 0 0 0 0],-25.66314,0
55,0,3495,[1 0 0 0 0],-20.719772,0
55,0,4056,[1 0 0 0 0],-21.265957,0
55,0,2744,[1 0 0 0 0],-22.869446,0
55,0,291,[1 0 0 0 0],-15.182413,0
55,0,368,[1 0 0 0 0],14.637085,0
55,0,4057,[1 0 0 0 0],37.35993,0
55,0,2793,[1 0 0 0 0],-0.69478416,0
55,0,2786,[1 0 0 0 0],9.597199,0
55,0,2814,[1 0 0 0 0],-8.301476,0
55,0,3866,[1 0 0 0 0],5.488282,0
55,0,2756,[1 0 0 0 0],-12.513751,0
55,0,3900,[1 0 0 0 0],11.059305,0
55,0,2719,[1 0 0 0 0],9.28421,0
55,0,3537,[1 0 0 0 0],27.780067,0
55,0,3147,[1 0 0 0 0],30.157135,0
55,0,3554,[1 0 0 0 0],27.59848,0
55,0,2685,[1 0 0 0 0],31.939049,0
55,0,4058,[1 0 0 0 0],-7.2759132,0
55,0,3729,[1 0 0 0 0],14.551401,0
55,0,3878,[1 0 0 0 0],32.96006,0
55,0,3224,[1 0 0 0 0],-28.19582,0
55,0,2680,[1 0 0 0 0],-24.526022,0
55,0,3604,[1 0 0 0 0],-2.7458951,0
55,0,4059,[1 0 0 0 0],19.868416,0
55,0,2699,[1 0 0 0 0],7.619501,0
55,0,2748,[1 0 0 0 0],15.24132,0
55,0,2767,[1 0 0 0 0],-1.4868112,0
55,0,2726,[1 0 0 0 0],-15.214573,0
55,0,2737,[1 0 0 0 0],-0.99353445,0
55,0,2755,[1 0 0 0 0],-23.6749,0
55,0,2762,[1 0 0 0 0],9.916358,0
55,0,2708,[1 0 0 0 0],8.37099,0
55,0,2804,[1 0 0 0 0],-17.853367,0
55,0,4060,[1 0 0 0 0],-10.155918,0
55,0,2764,[1 0 0 0 0],-3.346458,0
55,0,2733,[1 0 0 0 0],-36.00806,0
55,0,2705,[1 0 0 0 0],-5.444729,0
55,0,3890,[1 0 0 0 0],0.18859911,0
55,0,2807,[1 0 0 0 0],8.66961,0
55,0,2697,[1 0 0 0 0],-20.261387,0
55,0,2760,[1 0 0 0 0],-13.137672,0
55,0,3960,[1 0 0 0 0],8.112175,0
55,0,3238,[1 0 0 0 0],-1.8129334,0
55,0,3330,[1 0 0 0 0],30.751257,0
55,0,3559,[1 0 0 0 0],8.554679,0
55,0,4061,[1 0 0 0 0],0.3786521,0
55,0,2703,[1 0 0 0 0],-13.509972,0
55,0,4062,[1 0 0 0 0],-26.483187,0
55,0,3714,[1 0 0 0 0],-8.7508545,0
55,0,976,[1 0 0 0 0],30.964134,0
55,0,2776,[1 0 0 0 0],10.800853,0
55,0,2787,[1 0 0 0 0],-2.0934458,0
55,0,3541,[1 0 0 0 0],-4.6047907,0
55,0,2986,[1 0 0 0 0],14.652064,0
55,0,2768,[1 0 0 0 0],13.409461,0
55,0,3184,[1 0 0 0 0],3.145694,0
55,0,362,[1 0 0 0 0],-31.61596,0
55,0,3180,[1 0 0 0 0],-11.0802555,0
55,0,4063,[1 0 0 0 0],6.3584456,0
55,0,3735,[1 0 0 0 0],16.465708,0
55,0,3861,[1 0 0 0 0],-17.267216,0
55,0,2540,[1 0 0 0 0],-1.2893066,0
55,0,3518,[1 0 0 0 0],-5.211529,0
55,0,3553,[1 0 0 0 0],0.052898407,0
55,0,4064,[1 0 0 0 0],-11.3982525,0
55,0,2808,[1 0 0 0 0],1.1302066,0
55,0,2678,[1 0 0 0 0],-3.8293886,0
55,0,2693,[1 0 0 0 0],-5.0896583,0
55,0,2779,[1 0 0 0 0],-26.031551,0
55,0,4065,[1 0 0 0 0],3.8775244,0
55,0,878,[1 0 0 0 0],-21.865597,0
55,0,4066,[1 0 0 0 0],-2.2100513,0
55,0,2739,[1 0 0 0 0],11.601845,0
55,0,2628,[1 0 0 0 0],7.8458247,0
55,0,3613,[1 0 0 0 0],12.277319,0
55,0,2777,[1 0 0 0 0],-0.8028202,0
55,0,4067,[1 0 0 0 0],34.858963,0
55,0,2753,[1 0 0 0 0],-5.585883,0
55,0,2698,[1 0 0 0 0],20.449001,0
55,0,590,[1 0 0 0 0],-5.105649,0
55,0,3814,[1 0 0 0 0],-5.221457,0
55,0,3062,[1 0 0 0 0],-25.809788,0
55,0,4068,[1 0 0 0 0],-8.286117,0
55,0,2728,[1 0 0 0 0],9.497971,0
55,0,3078,[1 0 0 0 0],8.279714,0
55,0,3316,[1 0 0 0 0],-0.2758361,0
55,0,2725,[1 0 0 0 0],3.45963,0
55,0,4069,[1 0 0 0 0],5.1008406,0
55,0,2677,[1 0 0 0 0],4.982191,0
55,0,3813,[1 0 0 0 0],26.499891,0
55,0,4070,[1 0 0 0 0],-21.318321,0
55,0,3376,[1 0 0 0 0],-8.881212,0
55,0,4071,[1 0 0 0 0],20.238268,0
55,0,3230,[1 0 0 0 0],6.2037497,0
55,0,2710,[1 0 0 0 0],-21.72848,0
55,0,2830,[1 0 0 0 0],-20.131275,0
55,0,3341,[1 0 0 0 0],-19.884417,0
55,0,4072,[1 0 0 0 0],-14.731382,0
55,0,2763,[1 0 0 0 0],-27.80699,0
55,0,4073,[1 0 0 0 0],13.490058,0
55,0,3073,[1 0 0 0 0],5.98276,0
55,0,2780,[1 0 0 0 0],-3.3004856,0
55,0,3557,[1 0 0 0 0],19.29862,0
55,0,2687,[1 0 0 0 0],11.0207815,0
55,0,2801,[1 0 0 0 0],-30.359135,0
55,0,3131,[1 0 0 0 0],3.7078907,0
55,0,2665,[1 0 0 0 0],23.013603,0
55,0,3210,[1 0 0 0 0],-17.450827,0
55,0,2663,[1 0 0 0 0],13.181305,0
55,0,4074,[1 0 0 0 0],20.760946,0
55,0,4075,[1 0 0 0 0],-15.48914,0
55,0,3232,[1 0 0 0 0],-3.3835258,0
55,0,4076,[1 0 0 0 0],-20.235832,0
55,0,2727,[1 0 0 0 0],-16.951073,0
55,0,2709,[1 0 0 0 0],0.4056344,0
55,0,3068,[1 0 0 0 0],67.70552,0
55,0,3733,[1 0 0 0 0],-4.813458,0
55,0,4077,[1 0 0 0 0],10.721939,0
39,1,3075,[1 0 0 0 0],-2.3010664,1
39,1,3071,[1 0 0 0 0],-16.264616,0
39,1,3069,[1 0 0 0 0],-22.961273,0
39,1,3194,[1 0 0 0 0],-3.331015,0
39,1,3070,[1 0 0 0 0],-33.51675,0
39,1,2767,[1 0 0 0 0],-14.83881,0
39,1,2802,[1 0 0 0 0],-15.052385,0
39,1,3047,[1 0 0 0 0],0.80649567,0
39,1,3065,[1 0 0 0 0],-25.824762,0
39,1,3062,[1 0 0 0 0],-35.9964,0
39,1,2703,[1 0 0 0 0],-31.056684,0
39,1,3076,[1 0 0 0 0],-41.44893,0
39,1,2763,[1 0 0 0 0],-25.628117,0
39,1,3239,[1 0 0 0 0],-12.128717,0
39,1,3150,[1 0 0 0 0],-44.454063,0
39,1,2663,[1 0 0 0 0],-16.938549,0
39,1,2727,[1 0 0 0 0],-13.733755,0
39,1,1459,[1 0 0 0 0],-19.681118,0
39,1,3298,[1 0 0 0 0],-18.843052,0
39,1,2590,[1 0 0 0 0],-11.984686,0
39,1,2731,[1 0 0 0 0],-11.811647,0
39,1,3056,[1 0 0 0 0],-43.441208,0
39,1,2589,[1 0 0 0 0],-46.797783,0
39,1,1055,[1 0 0 0 0],-16.796291,0
39,1,3244,[1 0 0 0 0],-27.891567,0
39,1,1330,[1 0 0 0 0],-15.105267,0
39,1,2541,[1 0 0 0 0],-4.710705,0
39,1,2675,[1 0 0 0 0],-31.790188,0
39,1,2745,[1 0 0 0 0],-32.353428,0
39,1,1803,[1 0 0 0 0],-6.6728077,0
39,1,3302,[1 0 0 0 0],-2.4727578,0
39,1,4078,[1 0 0 0 0],-19.354923,0
39,1,3866,[1 0 0 0 0],-14.758312,0
39,1,1810,[1 0 0 0 0],-5.887737,0
39,1,2400,[1 0 0 0 0],1.0682688,0
39,1,3067,[1 0 0 0 0],-28.392872,0
39,1,2702,[1 0 0 0 0],-32.237343,0
39,1,2591,[1 0 0 0 0],-15.33338,0
39,1,3058,[1 0 0 0 0],-16.029552,0
39,1,2018,[1 0 0 0 0],-21.274376,0
39,1,2818,[1 0 0 0 0],-21.083551,0
39,1,3234,[1 0 0 0 0],-24.084309,0
39,1,1387,[1 0 0 0 0],-17.891956,0
39,1,3055,[1 0 0 0 0],-7.872756,0
39,1,2776,[1 0 0 0 0],-13.799875,0
39,1,3203,[1 0 0 0 0],-9.058866,0
39,1,4079,[1 0 0 0 0],-14.167883,0
39,1,3077,[1 0 0 0 0],-7.7410326,0
39,1,3063,[1 0 0 0 0],-20.21833,0
39,1,2751,[1 0 0 0 0],-10.571009,0
39,1,3073,[1 0 0 0 0],-22.669678,0
39,1,2769,[1 0 0 0 0],-22.021477,0
39,1,2021,[1 0 0 0 0],37.353355,0
39,1,51,[1 0 0 0 0],-24.325657,0
39,1,3307,[1 0 0 0 0],8.9407215,0
73,0,2830,[1 0 0 0 0],3.2314978,1
73,0,2770,[1 0 0 0 0],-7.7949734,0
73,0,2540,[1 0 0 0 0],44.65607,0
73,0,2694,[1 0 0 0 0],11.938417,0
73,0,2811,[1 0 0 0 0],-19.920715,0
73,0,2754,[1 0 0 0 0],-44.540825,0
73,0,2816,[1 0 0 0 0],-8.307621,0
73,0,2678,[1 0 0 0 0],-8.266026,0
73,0,2721,[1 0 0 0 0],-2.1466231,0
15,0,3932,[1 0 0 0 0],-12.348389,1
15,0,987,[1 0 0 0 0],11.376949,0
15,0,3908,[1 0 0 0 0],1.0529976,0
15,0,3445,[1 0 0 0 0],-8.199721,0
15,0,3582,[1 0 0 0 0],10.726317,0
15,0,4080,[1 0 0 0 0],13.363804,0
15,0,3448,[1 0 0 0 0],-9.196062,0
15,0,4081,[1 0 0 0 0],-0.3250513,0
15,0,1796,[1 0 0 0 0],-7.6723356,0
15,0,2815,[1 0 0 0 0],-1.6769118,0
15,0,3447,[1 0 0 0 0],-0.32077885,0
15,0,1515,[1 0 0 0 0],12.067415,0
15,0,2471,[1 0 0 0 0],0.100097656,0
15,0,198,[1 0 0 0 0],-2.4127219,0
15,0,3592,[1 0 0 0 0],-3.4935489,0
15,0,1511,[1 0 0 0 0],-19.3721,0
15,0,1543,[1 0 0 0 0],17.216429,0
15,0,3446,[1 0 0 0 0],4.097732,0
15,0,3585,[1 0 0 0 0],-17.92117,0
15,0,3586,[1 0 0 0 0],9.342762,0
15,0,3597,[1 0 0 0 0],-7.073039,0
15,0,3593,[1 0 0 0 0],13.499624,0
15,0,4082,[1 0 0 0 0],-0.8032985,0
15,0,4083,[1 0 0 0 0],-0.7110405,0
15,0,3589,[1 0 0 0 0],-9.284538,0
15,0,51,[1 0 0 0 0],-25.19417,0
15,0,3590,[1 0 0 0 0],-4.685501,0
15,0,4084,[1 0 0 0 0],-19.777134,0
23,1,3985,[1 0 0 0 0],-13.148968,1
23,1,3395,[1 0 0 0 0],13.2487955,0
23,1,3678,[1 0 0 0 0],-6.8311996,0
23,1,3634,[1 0 0 0 0],-4.8645334,0
23,1,4085,[1 0 0 0 0],-42.214867,0
25,0,2546,[1 0 0 0 0],15.556573,1
25,0,2551,[1 0 0 0 0],12.875713,0
25,0,2650,[1 0 0 0 0],10.89644,0
2,1,3037,[1 0 0 0 0],2.7085912,1
2,1,3807,[1 0 0 0 0],9.347742,0
2,1,2898,[1 0 0 0 0],16.60639,0
2,1,3484,[1 0 0 0 0],39.69595,0
2,1,3337,[1 0 0 0 0],-7.5504704,0
2,1,4086,[1 0 0 0 0],-14.517004,0
90,0,2541,[1 0 0 0 0],-31.955263,1
90,0,2694,[1 0 0 0 0],13.791021,0
90,0,2540,[1 0 0 0 0],13.828481,0
90,0,2816,[1 0 0 0 0],8.876553,0
72,0,2826,[1 0 0 0 0],3.1532292,1
72,0,2827,[1 0 0 0 0],4.65297,0
72,0,2828,[1 0 0 0 0],-0.080909014,0
72,0,3035,[1 0 0 0 0],-2.5226333,0
72,0,3034,[1 0 0 0 0],7.6988144,0
72,0,2829,[1 0 0 0 0],-7.5954595,0
72,0,3042,[1 0 0 0 0],-40.772224,0
