user,user_type,candidate_news,candidate_news_type,score,label
52,0,3702,[0 0 0 0 0],1.8288397e-07,0
52,0,3706,[0 0 0 0 0],4.1328335e-07,0
52,0,3257,[0 0 0 0 0],1.438578e-07,0
52,0,3588,[0 0 0 0 0],4.784068e-07,0
52,0,3703,[0 0 0 0 0],3.9021444e-08,0
52,0,3587,[0 0 0 0 0],3.761438e-06,0
52,0,3696,[0 0 0 0 0],0.00017811907,0
52,0,3310,[0 0 0 0 0],2.6566704e-06,0
52,0,3698,[0 0 0 0 0],1.631832e-07,0
52,0,2599,[0 0 0 0 0],2.0619626e-05,0
52,0,4014,[0 0 0 0 0],4.21792e-08,0
52,0,3700,[0 0 0 0 0],4.085752e-07,0
52,0,4015,[0 0 0 0 0],1.7384351e-05,0
52,0,4016,[0 0 0 0 0],1.7082623e-06,0
52,0,3153,[0 0 0 0 0],1.1102396e-08,0
52,0,4017,[0 0 0 0 0],1.4891677e-06,0
52,0,4018,[0 0 0 0 0],1.8706132e-06,0
52,0,784,[0 0 0 0 0],2.34001e-06,0
52,0,3154,[0 0 0 0 0],9.25445e-06,0
52,0,3590,[0 0 0 0 0],0.000777526,0
52,0,3697,[0 0 0 0 0],9.1433714e-07,0
52,0,4019,[0 0 0 0 0],1.34211975e-08,0
52,0,3707,[0 0 0 0 0],2.594376e-08,0
52,0,3851,[0 0 0 0 0],0.00088819285,0
52,0,4020,[0 0 0 0 0],7.6363085e-09,0
52,0,3695,[0 0 0 0 0],8.0495695e-08,0
94,1,4022,[0 0 0 0 0],9.330706e-06,1
94,1,3698,[0 0 0 0 0],4.6714226e-07,0
94,1,4021,[0 0 0 0 0],3.1161795e-05,0
94,1,3162,[0 0 0 0 0],0.99974114,0
94,1,3075,[0 0 0 0 0],2.1163281e-05,0
94,1,3161,[0 0 0 0 0],4.9884537e-08,0
94,1,3575,[0 0 0 0 0],1.0555482e-05,0
94,1,4023,[0 0 0 0 0],1.7614248e-06,0
94,1,4024,[0 0 0 0 0],1.3133288e-07,0
94,1,4025,[0 0 0 0 0],1.0033987e-08,0
94,1,2855,[0 0 0 0 0],1.5197944e-08,0
94,1,3155,[0 0 0 0 0],1.2579472e-06,0
94,1,3156,[0 0 0 0 0],2.7786209e-09,0
94,1,3159,[0 0 0 0 0],2.9753403e-06,0
94,1,2834,[0 0 0 0 0],8.438663e-06,0
94,1,3574,[0 0 0 0 0],0.004892305,0
94,1,4026,[0 0 0 0 0],0.00013488984,0
94,1,4027,[0 0 0 0 0],5.0909344e-05,0
94,1,2599,[0 0 0 0 0],6.986844e-05,0
94,1,4028,[0 0 0 0 0],0.008440904,0
94,1,4029,[0 0 0 0 0],0.63386697,0
89,1,3138,[0 0 0 0 0],5.3632846e-07,1
89,1,3527,[0 0 0 0 0],0.003193216,0
89,1,3756,[0 0 0 0 0],0.0050680875,0
89,1,2659,[0 0 0 0 0],1.6326274e-07,0
89,1,3599,[0 0 0 0 0],1.0538035e-06,0
89,1,4030,[0 0 0 0 0],3.7453203e-05,0
89,1,2755,[0 0 0 0 0],5.8213323e-09,0
89,1,3525,[0 0 0 0 0],2.0296025e-07,0
89,1,2868,[0 0 0 0 0],4.410457e-05,0
89,1,3516,[0 0 0 0 0],1.1307794e-05,0
89,1,2806,[0 0 0 0 0],4.8543418e-05,0
89,1,4031,[0 0 0 0 0],3.7673612e-06,0
89,1,4032,[0 0 0 0 0],8.81521e-09,0
89,1,4033,[0 0 0 0 0],0.009908125,0
89,1,4034,[0 0 0 0 0],0.013045135,0
89,1,3511,[0 0 0 0 0],7.4744516e-06,0
40,1,2803,[0 0 0 0 0],1.2910766e-06,1
40,1,3726,[0 0 0 0 0],1.8900659e-08,0
40,1,2746,[0 0 0 0 0],1.3166024e-05,0
40,1,4035,[0 0 0 0 0],0.0017784119,0
40,1,2696,[0 0 0 0 0],9.495119e-08,0
40,1,4036,[0 0 0 0 0],1.923032e-07,0
40,1,4037,[0 0 0 0 0],2.7910767e-09,0
40,1,3297,[0 0 0 0 0],0.00013021087,0
40,1,3141,[0 0 0 0 0],4.6220623e-09,0
40,1,4038,[0 0 0 0 0],3.1329735e-06,0
40,1,3614,[0 0 0 0 0],7.4870115e-07,0
40,1,2862,[0 0 0 0 0],2.52578e-07,0
40,1,4039,[0 0 0 0 0],0.059035525,0
40,1,2657,[0 0 0 0 0],3.137282e-05,0
40,1,2794,[0 0 0 0 0],7.459302e-07,0
40,1,2788,[0 0 0 0 0],0.0032943243,0
40,1,2714,[0 0 0 0 0],3.8066403e-06,0
40,1,2664,[0 0 0 0 0],3.6552386e-08,0
40,1,2661,[0 0 0 0 0],0.0016107361,0
40,1,2759,[0 0 0 0 0],0.0049089496,0
40,1,3336,[0 0 0 0 0],3.8076715e-07,0
40,1,2943,[0 0 0 0 0],2.4466274e-07,0
40,1,3560,[0 0 0 0 0],0.0020240652,0
40,1,1459,[0 0 0 0 0],1.4590809e-05,0
40,1,2658,[0 0 0 0 0],0.0051831044,0
40,1,2775,[0 0 0 0 0],0.99820304,0
40,1,4040,[0 0 0 0 0],9.036394e-05,0
40,1,2691,[0 0 0 0 0],6.730538e-05,0
40,1,4041,[0 0 0 0 0],1.0511422e-07,0
40,1,689,[0 0 0 0 0],0.00011215258,0
40,1,2704,[0 0 0 0 0],3.2379614e-07,0
40,1,2769,[0 0 0 0 0],0.00011683052,0
40,1,2745,[0 0 0 0 0],0.0002982893,0
40,1,4042,[0 0 0 0 0],6.55301e-08,0
40,1,2789,[0 0 0 0 0],4.1060126e-08,0
40,1,1813,[0 0 0 0 0],2.6158217e-05,0
40,1,2806,[0 0 0 0 0],4.6469657e-05,0
40,1,2717,[0 0 0 0 0],5.9566457e-08,0
40,1,2594,[0 0 0 0 0],3.2686083e-07,0
40,1,4043,[0 0 0 0 0],4.2414804e-06,0
40,1,4044,[0 0 0 0 0],1.8156613e-06,0
40,1,4045,[0 0 0 0 0],9.612927e-05,0
40,1,4046,[0 0 0 0 0],0.0051341937,0
40,1,2669,[0 0 0 0 0],0.0004412245,0
40,1,2672,[0 0 0 0 0],1.9214676e-06,0
40,1,3192,[0 0 0 0 0],4.1501448e-07,0
40,1,4047,[0 0 0 0 0],1.4453246e-07,0
40,1,3243,[0 0 0 0 0],4.6388996e-06,0
40,1,2675,[0 0 0 0 0],6.2258536e-05,0
40,1,2742,[0 0 0 0 0],2.331543e-06,0
40,1,3312,[0 0 0 0 0],3.6521208e-06,0
40,1,2819,[0 0 0 0 0],0.00049585296,0
40,1,2671,[0 0 0 0 0],1.1902211e-07,0
40,1,3169,[0 0 0 0 0],3.131256e-05,0
40,1,2797,[0 0 0 0 0],7.261452e-07,0
40,1,786,[0 0 0 0 0],2.3377832e-07,0
40,1,3164,[0 0 0 0 0],0.98977983,0
40,1,2817,[0 0 0 0 0],8.64637e-06,0
40,1,2659,[0 0 0 0 0],1.5854131e-07,0
40,1,2730,[0 0 0 0 0],5.6169335e-07,0
40,1,3138,[0 0 0 0 0],5.865381e-07,0
40,1,4048,[0 0 0 0 0],2.2019442e-08,0
40,1,4049,[0 0 0 0 0],7.7941297e-07,0
40,1,2668,[0 0 0 0 0],0.00031327188,0
40,1,2811,[0 0 0 0 0],0.0003587479,0
40,1,2821,[0 0 0 0 0],0.00014292885,0
40,1,3886,[0 0 0 0 0],1.0862228e-05,0
40,1,2752,[0 0 0 0 0],2.3694365e-06,0
40,1,2666,[0 0 0 0 0],0.04376256,0
40,1,2716,[0 0 0 0 0],1.0716037e-06,0
40,1,3889,[0 0 0 0 0],2.9037945e-09,0
40,1,2722,[0 0 0 0 0],4.0759824e-06,0
40,1,4050,[0 0 0 0 0],1.7953128e-06,0
40,1,2799,[0 0 0 0 0],2.1590538e-06,0
40,1,4051,[0 0 0 0 0],1.7247225e-05,0
40,1,3286,[0 0 0 0 0],5.5953285e-07,0
40,1,3879,[0 0 0 0 0],0.0004553465,0
40,1,2770,[0 0 0 0 0],1.212323e-07,0
40,1,2711,[0 0 0 0 0],0.0003147757,0
40,1,3281,[0 0 0 0 0],0.0010260547,0
40,1,3309,[0 0 0 0 0],6.9871203e-07,0
40,1,4052,[0 0 0 0 0],8.336202e-07,0
40,1,3803,[0 0 0 0 0],0.0019381035,0
40,1,3155,[0 0 0 0 0],3.2370656e-07,0
40,1,3865,[0 0 0 0 0],0.009375338,0
40,1,3006,[0 0 0 0 0],4.759308e-06,0
40,1,2751,[0 0 0 0 0],1.3559632e-07,0
40,1,3013,[0 0 0 0 0],1.2751708e-05,0
40,1,2706,[0 0 0 0 0],3.4036475e-07,0
40,1,3723,[0 0 0 0 0],0.9995635,0
40,1,3812,[0 0 0 0 0],0.007660407,0
40,1,4053,[0 0 0 0 0],0.048118804,0
40,1,4054,[0 0 0 0 0],0.00038987788,0
40,1,4055,[0 0 0 0 0],2.2358485e-07,0
40,1,2802,[0 0 0 0 0],1.0612081e-06,0
40,1,2713,[0 0 0 0 0],0.011826994,0
40,1,2734,[0 0 0 0 0],0.9986212,0
40,1,3495,[0 0 0 0 0],0.00027577745,0
40,1,4056,[0 0 0 0 0],0.99471915,0
40,1,2744,[0 0 0 0 0],1.7290173e-05,0
40,1,1443,[0 0 0 0 0],1.1508454e-06,0
40,1,591,[0 0 0 0 0],9.2848967e-07,0
40,1,4057,[0 0 0 0 0],1.5185635e-06,0
40,1,2793,[0 0 0 0 0],3.2667051e-09,0
40,1,2786,[0 0 0 0 0],6.971013e-06,0
40,1,2814,[0 0 0 0 0],3.7573965e-08,0
40,1,3866,[0 0 0 0 0],2.5464593e-07,0
40,1,2756,[0 0 0 0 0],3.2257063e-08,0
40,1,3900,[0 0 0 0 0],5.6383317e-07,0
40,1,2719,[0 0 0 0 0],7.408825e-08,0
40,1,3537,[0 0 0 0 0],2.3775392e-07,0
40,1,3147,[0 0 0 0 0],1.0924935e-05,0
40,1,3554,[0 0 0 0 0],7.9195445e-08,0
40,1,2685,[0 0 0 0 0],0.0002254776,0
40,1,4058,[0 0 0 0 0],0.26977587,0
40,1,3729,[0 0 0 0 0],9.421328e-06,0
40,1,3878,[0 0 0 0 0],0.110608056,0
40,1,3224,[0 0 0 0 0],1.5566656e-06,0
40,1,2680,[0 0 0 0 0],0.022998538,0
40,1,3604,[0 0 0 0 0],2.331283e-06,0
40,1,4059,[0 0 0 0 0],1.744255e-08,0
40,1,2699,[0 0 0 0 0],0.05540438,0
40,1,2748,[0 0 0 0 0],2.6194166e-07,0
40,1,2767,[0 0 0 0 0],0.010772,0
40,1,2726,[0 0 0 0 0],1.0618711e-06,0
40,1,2737,[0 0 0 0 0],5.5841025e-05,0
40,1,2755,[0 0 0 0 0],5.787356e-09,0
40,1,2762,[0 0 0 0 0],3.8969674e-08,0
40,1,2708,[0 0 0 0 0],5.163116e-08,0
40,1,2804,[0 0 0 0 0],2.3486316e-05,0
40,1,4060,[0 0 0 0 0],0.0010090767,0
40,1,2764,[0 0 0 0 0],0.00020880722,0
40,1,2733,[0 0 0 0 0],4.8523967e-09,0
40,1,2705,[0 0 0 0 0],1.6853099e-05,0
40,1,3890,[0 0 0 0 0],1.9162459e-05,0
40,1,2807,[0 0 0 0 0],0.00044620433,0
40,1,2697,[0 0 0 0 0],1.1903267e-07,0
40,1,2760,[0 0 0 0 0],0.00046538253,0
40,1,3960,[0 0 0 0 0],0.0067592203,0
40,1,3238,[0 0 0 0 0],3.328347e-06,0
40,1,3330,[0 0 0 0 0],3.7392562e-07,0
40,1,3559,[0 0 0 0 0],5.1473376e-06,0
40,1,4061,[0 0 0 0 0],0.00043098436,0
40,1,2703,[0 0 0 0 0],1.784206e-05,0
40,1,4062,[0 0 0 0 0],1.4425075e-06,0
40,1,3714,[0 0 0 0 0],6.4820284e-07,0
40,1,1552,[0 0 0 0 0],1.529209e-05,0
40,1,2776,[0 0 0 0 0],2.0109601e-07,0
40,1,2787,[0 0 0 0 0],0.00065804395,0
40,1,3541,[0 0 0 0 0],1.6758988e-05,0
40,1,2986,[0 0 0 0 0],0.0009093744,0
40,1,2768,[0 0 0 0 0],2.9864811e-06,0
40,1,3184,[0 0 0 0 0],8.437615e-08,0
40,1,584,[0 0 0 0 0],7.5541957e-06,0
40,1,3180,[0 0 0 0 0],5.3737564e-05,0
40,1,4063,[0 0 0 0 0],1.2525395e-07,0
40,1,3735,[0 0 0 0 0],7.3540076e-07,0
40,1,3861,[0 0 0 0 0],1.1350081e-05,0
40,1,2540,[0 0 0 0 0],0.00039603986,0
40,1,3518,[0 0 0 0 0],1.0,0
40,1,3553,[0 0 0 0 0],0.0010218073,0
40,1,4064,[0 0 0 0 0],2.4944457e-06,0
40,1,2808,[0 0 0 0 0],4.0732393e-05,0
40,1,2678,[0 0 0 0 0],7.273039e-07,0
40,1,2693,[0 0 0 0 0],5.8445764e-08,0
40,1,2779,[0 0 0 0 0],5.7081073e-05,0
40,1,4065,[0 0 0 0 0],9.881883e-07,0
40,1,1186,[0 0 0 0 0],0.0020843637,0
40,1,4066,[0 0 0 0 0],4.6324593e-09,0
40,1,2739,[0 0 0 0 0],1.5847451e-06,0
40,1,2628,[0 0 0 0 0],4.7161233e-05,0
40,1,3613,[0 0 0 0 0],1.6650488e-06,0
40,1,2777,[0 0 0 0 0],1.3106275e-07,0
40,1,4067,[0 0 0 0 0],3.4782573e-07,0
40,1,2753,[0 0 0 0 0],5.671663e-09,0
40,1,2698,[0 0 0 0 0],0.00056298514,0
40,1,1783,[0 0 0 0 0],7.615591e-05,0
40,1,3814,[0 0 0 0 0],5.8951025e-07,0
40,1,3062,[0 0 0 0 0],1.3935218e-06,0
40,1,4068,[0 0 0 0 0],8.5342555e-07,0
40,1,2728,[0 0 0 0 0],3.4574892e-09,0
40,1,3078,[0 0 0 0 0],5.9383834e-05,0
40,1,3316,[0 0 0 0 0],3.0424678e-07,0
40,1,2725,[0 0 0 0 0],3.1332192e-08,0
40,1,4069,[0 0 0 0 0],0.009258999,0
40,1,2677,[0 0 0 0 0],0.9848151,0
40,1,3813,[0 0 0 0 0],4.50117e-06,0
40,1,4070,[0 0 0 0 0],0.0003223867,0
40,1,3376,[0 0 0 0 0],5.788308e-07,0
40,1,4071,[0 0 0 0 0],0.0019505965,0
40,1,3230,[0 0 0 0 0],7.942786e-06,0
40,1,2710,[0 0 0 0 0],0.0011266109,0
40,1,2830,[0 0 0 0 0],0.00010681563,0
40,1,3341,[0 0 0 0 0],8.390096e-08,0
40,1,4072,[0 0 0 0 0],4.4088803e-05,0
40,1,2763,[0 0 0 0 0],4.022592e-06,0
40,1,4073,[0 0 0 0 0],3.1818067e-06,0
40,1,3073,[0 0 0 0 0],2.0934033e-06,0
40,1,2780,[0 0 0 0 0],3.098176e-07,0
40,1,3557,[0 0 0 0 0],7.1250106e-05,0
40,1,2687,[0 0 0 0 0],1.0059127e-06,0
40,1,2801,[0 0 0 0 0],3.6685972e-07,0
40,1,3131,[0 0 0 0 0],2.049916e-06,0
40,1,2665,[0 0 0 0 0],4.484869e-07,0
40,1,3210,[0 0 0 0 0],8.229814e-05,0
40,1,2663,[0 0 0 0 0],6.047808e-05,0
40,1,4074,[0 0 0 0 0],0.00077671185,0
40,1,4075,[0 0 0 0 0],2.5525253e-07,0
40,1,3232,[0 0 0 0 0],0.000111417605,0
40,1,4076,[0 0 0 0 0],5.5281835e-05,0
40,1,2727,[0 0 0 0 0],1.009157e-07,0
40,1,2709,[0 0 0 0 0],3.7575657e-07,0
40,1,3068,[0 0 0 0 0],0.99768555,0
40,1,3733,[0 0 0 0 0],0.003967901,0
40,1,4077,[0 0 0 0 0],7.227692e-06,0
50,1,3075,[0 0 0 0 0],4.162154e-05,1
50,1,3071,[0 0 0 0 0],1.3167103e-06,0
50,1,3069,[0 0 0 0 0],6.887214e-05,0
50,1,3194,[0 0 0 0 0],2.5891393e-06,0
50,1,3070,[0 0 0 0 0],0.0016861879,0
50,1,2767,[0 0 0 0 0],0.047657423,0
50,1,2802,[0 0 0 0 0],4.092185e-06,0
50,1,3047,[0 0 0 0 0],8.4632234e-07,0
50,1,3065,[0 0 0 0 0],0.0014108166,0
50,1,3062,[0 0 0 0 0],7.5029907e-06,0
50,1,2703,[0 0 0 0 0],7.901958e-05,0
50,1,3076,[0 0 0 0 0],0.0006746813,0
50,1,2763,[0 0 0 0 0],1.6065733e-05,0
50,1,3239,[0 0 0 0 0],5.3736444e-06,0
50,1,3150,[0 0 0 0 0],0.0036080163,0
50,1,2663,[0 0 0 0 0],0.00020865239,0
50,1,2727,[0 0 0 0 0],3.641374e-07,0
50,1,1932,[0 0 0 0 0],0.00012333917,0
50,1,3298,[0 0 0 0 0],9.375626e-06,0
50,1,2590,[0 0 0 0 0],0.07532041,0
50,1,2731,[0 0 0 0 0],1.3562163e-08,0
50,1,3056,[0 0 0 0 0],1.9917263e-06,0
50,1,2589,[0 0 0 0 0],3.0606483e-05,0
50,1,829,[0 0 0 0 0],0.0042028064,0
50,1,3244,[0 0 0 0 0],3.5429424e-05,0
50,1,1509,[0 0 0 0 0],7.197034e-05,0
50,1,2541,[0 0 0 0 0],3.193858e-06,0
50,1,2675,[0 0 0 0 0],0.0010859496,0
50,1,2745,[0 0 0 0 0],0.0005904515,0
50,1,714,[0 0 0 0 0],1.7749625e-09,0
50,1,3302,[0 0 0 0 0],8.8306086e-07,0
50,1,4078,[0 0 0 0 0],1.5481231e-06,0
50,1,3866,[0 0 0 0 0],1.0879788e-06,0
50,1,722,[0 0 0 0 0],2.1331314e-08,0
50,1,843,[0 0 0 0 0],0.00011225819,0
50,1,3067,[0 0 0 0 0],0.9943423,0
50,1,2702,[0 0 0 0 0],3.3799894e-05,0
50,1,2591,[0 0 0 0 0],0.47486565,0
50,1,3058,[0 0 0 0 0],1.20667055e-05,0
50,1,1276,[0 0 0 0 0],2.6008274e-07,0
50,1,2818,[0 0 0 0 0],0.0012962839,0
50,1,3234,[0 0 0 0 0],0.00035586767,0
50,1,784,[0 0 0 0 0],3.22669e-05,0
50,1,3055,[0 0 0 0 0],1.358473e-07,0
50,1,2776,[0 0 0 0 0],1.0456625e-06,0
50,1,3203,[0 0 0 0 0],1.5604423e-06,0
50,1,4079,[0 0 0 0 0],7.970505e-07,0
50,1,3077,[0 0 0 0 0],6.8211256e-07,0
50,1,3063,[0 0 0 0 0],8.321013e-05,0
50,1,2751,[0 0 0 0 0],9.105649e-07,0
50,1,3073,[0 0 0 0 0],9.229119e-06,0
50,1,2769,[0 0 0 0 0],0.00049719,0
50,1,1278,[0 0 0 0 0],0.18563883,0
50,1,42,[0 0 0 0 0],0.00016125939,0
50,1,3307,[0 0 0 0 0],4.95601e-07,0
19,0,2830,[0 0 0 0 0],5.917417e-05,1
19,0,2770,[0 0 0 0 0],8.759702e-08,0
19,0,2540,[0 0 0 0 0],0.00027673642,0
19,0,2694,[0 0 0 0 0],3.6346054e-07,0
19,0,2811,[0 0 0 0 0],0.00025930456,0
19,0,2754,[0 0 0 0 0],1.1235372e-07,0
19,0,2816,[0 0 0 0 0],0.0051987357,0
19,0,2678,[0 0 0 0 0],5.489115e-07,0
19,0,2721,[0 0 0 0 0],1.0983686e-06,0
34,0,3932,[0 0 0 0 0],0.0001304384,1
34,0,1562,[0 0 0 0 0],2.167866e-06,0
34,0,3908,[0 0 0 0 0],3.2555028e-05,0
34,0,3445,[0 0 0 0 0],0.0008929031,0
34,0,3582,[0 0 0 0 0],3.1196528e-08,0
34,0,4080,[0 0 0 0 0],3.3021813e-06,0
34,0,3448,[0 0 0 0 0],1.7254458e-06,0
34,0,4081,[0 0 0 0 0],4.8223484e-07,0
34,0,101,[0 0 0 0 0],1.14602265e-07,0
34,0,2815,[0 0 0 0 0],0.00043308124,0
