user,user_type,candidate_news,candidate_news_type,score,label
22,1,3459,[0 0 0 0 0],2.743474,0
22,1,2878,[0 0 0 0 0],3.272091,0
22,1,2854,[0 0 0 0 0],4.32668,0
22,1,2588,[0 0 0 0 0],2.9067435,0
22,1,2554,[0 0 0 0 0],10.220776,0
22,1,4005,[0 0 0 0 0],5.4887443,0
22,1,1932,[0 0 0 0 0],5.6996756,0
22,1,3436,[0 0 0 0 0],9.785974,0
22,1,3393,[0 0 0 0 0],1.3674066,0
22,1,2983,[0 0 0 0 0],8.789444,0
22,1,4006,[0 0 0 0 0],3.7754269,0
22,1,3689,[0 0 0 0 0],6.610626,0
22,1,2556,[0 0 0 0 0],6.03671,0
22,1,2765,[0 0 0 0 0],2.5448947,0
22,1,3394,[0 0 0 0 0],9.986696,0
22,1,4007,[0 0 0 0 0],7.7899046,0
22,1,2899,[0 0 0 0 0],6.337976,0
22,1,3442,[0 0 0 0 0],4.392935,0
22,1,3831,[0 0 0 0 0],9.677275,0
22,1,4008,[0 0 0 0 0],10.737017,0
22,1,3693,[0 0 0 0 0],5.2609406,0
22,1,3427,[0 0 0 0 0],3.05998,0
22,1,3401,[0 0 0 0 0],6.267103,0
25,1,3108,[0 0 0 0 0],2.6868083,1
25,1,3140,[0 0 0 0 0],7.9110765,0
25,1,2542,[0 0 0 0 0],1.3456517,0
25,1,2603,[0 0 0 0 0],2.9200902,0
25,1,4009,[0 0 0 0 0],2.1120598,0
25,1,2549,[0 0 0 0 0],8.039883,0
25,1,2619,[0 0 0 0 0],6.5913916,0
25,1,2635,[0 0 0 0 0],9.804626,0
25,1,2543,[0 0 0 0 0],7.486688,0
25,1,4010,[0 0 0 0 0],2.2249317,0
52,0,4011,[0 0 0 0 0],8.756205,1
52,0,3159,[0 0 0 0 0],1.8363287,1
52,0,2809,[0 0 0 0 0],5.4343634,1
52,0,3158,[0 0 0 0 0],2.652729,0
52,0,4012,[0 0 0 0 0],9.345779,0
52,0,4013,[0 0 0 0 0],12.837246,0
52,0,3701,[0 0 0 0 0],3.0667262,0
52,0,3909,[0 0 0 0 0],10.267966,0
52,0,3702,[0 0 0 0 0],3.7343924,0
52,0,3706,[0 0 0 0 0],7.90233,0
52,0,3257,[0 0 0 0 0],7.9955835,0
52,0,3588,[0 0 0 0 0],7.6401844,0
52,0,3703,[0 0 0 0 0],5.3150387,0
52,0,3587,[0 0 0 0 0],6.738764,0
52,0,3696,[0 0 0 0 0],11.33785,0
52,0,3310,[0 0 0 0 0],4.4921007,0
52,0,3698,[0 0 0 0 0],0.51468766,0
52,0,2599,[0 0 0 0 0],5.375676,0
52,0,4014,[0 0 0 0 0],16.912262,0
52,0,3700,[0 0 0 0 0],10.722537,0
52,0,4015,[0 0 0 0 0],6.292389,0
52,0,4016,[0 0 0 0 0],-7.942919,0
52,0,3153,[0 0 0 0 0],3.8902097,0
52,0,4017,[0 0 0 0 0],1.1665404,0
52,0,4018,[0 0 0 0 0],6.120885,0
52,0,784,[0 0 0 0 0],6.131762,0
52,0,3154,[0 0 0 0 0],4.8372836,0
52,0,3590,[0 0 0 0 0],-2.1543179,0
52,0,3697,[0 0 0 0 0],-0.28521204,0
52,0,4019,[0 0 0 0 0],2.7434974,0
52,0,3707,[0 0 0 0 0],-0.7578211,0
52,0,3851,[0 0 0 0 0],6.023,0
52,0,4020,[0 0 0 0 0],1.0142181,0
52,0,3695,[0 0 0 0 0],6.041542,0
94,1,4022,[0 0 0 0 0],1.8498936,1
94,1,3698,[0 0 0 0 0],2.8361874,0
94,1,4021,[0 0 0 0 0],11.962723,0
94,1,3162,[0 0 0 0 0],7.596343,0
94,1,3075,[0 0 0 0 0],5.3008165,0
94,1,3161,[0 0 0 0 0],9.507315,0
94,1,3575,[0 0 0 0 0],5.0036755,0
94,1,4023,[0 0 0 0 0],5.5844336,0
94,1,4024,[0 0 0 0 0],4.739458,0
94,1,4025,[0 0 0 0 0],2.5870504,0
94,1,2855,[0 0 0 0 0],4.81631,0
94,1,3155,[0 0 0 0 0],10.472096,0
94,1,3156,[0 0 0 0 0],2.554048,0
94,1,3159,[0 0 0 0 0],2.086235,0
94,1,2834,[0 0 0 0 0],5.1085854,0
94,1,3574,[0 0 0 0 0],0.7294555,0
94,1,4026,[0 0 0 0 0],3.020473,0
94,1,4027,[0 0 0 0 0],7.5670753,0
94,1,2599,[0 0 0 0 0],3.2898734,0
94,1,4028,[0 0 0 0 0],6.978841,0
94,1,4029,[0 0 0 0 0],6.1277514,0
89,1,3138,[0 0 0 0 0],4.14835,1
89,1,3527,[0 0 0 0 0],5.622242,0
89,1,3756,[0 0 0 0 0],7.9867363,0
89,1,2659,[0 0 0 0 0],0.6134639,0
89,1,3599,[0 0 0 0 0],3.573941,0
89,1,4030,[0 0 0 0 0],6.4376287,0
89,1,2755,[0 0 0 0 0],6.4979477,0
89,1,3525,[0 0 0 0 0],2.6656528,0
89,1,2868,[0 0 0 0 0],7.7014017,0
89,1,3516,[0 0 0 0 0],12.068282,0
89,1,2806,[0 0 0 0 0],5.386689,0
89,1,4031,[0 0 0 0 0],3.7247179,0
89,1,4032,[0 0 0 0 0],2.76011,0
89,1,4033,[0 0 0 0 0],4.506104,0
89,1,4034,[0 0 0 0 0],0.06460428,0
89,1,3511,[0 0 0 0 0],0.36150694,0
40,1,2803,[0 0 0 0 0],4.8122687,1
40,1,3726,[0 0 0 0 0],4.556706,0
40,1,2746,[0 0 0 0 0],8.136866,0
40,1,4035,[0 0 0 0 0],8.626527,0
40,1,2696,[0 0 0 0 0],1.9730332,0
40,1,4036,[0 0 0 0 0],3.2634952,0
40,1,4037,[0 0 0 0 0],3.4113743,0
40,1,3297,[0 0 0 0 0],3.8986878,0
40,1,3141,[0 0 0 0 0],-0.11863655,0
40,1,4038,[0 0 0 0 0],4.734347,0
40,1,3614,[0 0 0 0 0],3.971807,0
40,1,2862,[0 0 0 0 0],1.243855,0
40,1,4039,[0 0 0 0 0],11.891887,0
40,1,2657,[0 0 0 0 0],5.703939,0
40,1,2794,[0 0 0 0 0],2.0554256,0
40,1,2788,[0 0 0 0 0],5.446266,0
40,1,2714,[0 0 0 0 0],8.166845,0
40,1,2664,[0 0 0 0 0],5.275506,0
40,1,2661,[0 0 0 0 0],4.2197475,0
40,1,2759,[0 0 0 0 0],5.473096,0
40,1,3336,[0 0 0 0 0],4.4988413,0
40,1,2943,[0 0 0 0 0],3.5878134,0
40,1,3560,[0 0 0 0 0],7.1810284,0
40,1,1459,[0 0 0 0 0],4.4206266,0
40,1,2658,[0 0 0 0 0],3.2273903,0
40,1,2775,[0 0 0 0 0],8.818544,0
40,1,4040,[0 0 0 0 0],9.789813,0
40,1,2691,[0 0 0 0 0],6.7076015,0
40,1,4041,[0 0 0 0 0],10.882579,0
40,1,689,[0 0 0 0 0],2.7413335,0
40,1,2704,[0 0 0 0 0],8.622376,0
40,1,2769,[0 0 0 0 0],5.2067895,0
40,1,2745,[0 0 0 0 0],2.7005076,0
40,1,4042,[0 0 0 0 0],7.1757956,0
40,1,2789,[0 0 0 0 0],3.1932898,0
40,1,1813,[0 0 0 0 0],6.521761,0
40,1,2806,[0 0 0 0 0],5.2853827,0
40,1,2717,[0 0 0 0 0],9.042406,0
40,1,2594,[0 0 0 0 0],4.6486993,0
40,1,4043,[0 0 0 0 0],4.462376,0
40,1,4044,[0 0 0 0 0],8.248937,0
40,1,4045,[0 0 0 0 0],4.196497,0
40,1,4046,[0 0 0 0 0],1.5702488,0
40,1,2669,[0 0 0 0 0],4.5771446,0
40,1,2672,[0 0 0 0 0],6.270025,0
40,1,3192,[0 0 0 0 0],6.9138126,0
40,1,4047,[0 0 0 0 0],5.4906783,0
40,1,3243,[0 0 0 0 0],-1.0631967,0
40,1,2675,[0 0 0 0 0],7.4746976,0
40,1,2742,[0 0 0 0 0],12.988697,0
40,1,3312,[0 0 0 0 0],2.0530143,0
40,1,2819,[0 0 0 0 0],3.7072964,0
40,1,2671,[0 0 0 0 0],3.4453135,0
40,1,3169,[0 0 0 0 0],7.743294,0
40,1,2797,[0 0 0 0 0],9.404102,0
40,1,786,[0 0 0 0 0],3.8114624,0
40,1,3164,[0 0 0 0 0],5.443418,0
40,1,2817,[0 0 0 0 0],-0.63372564,0
40,1,2659,[0 0 0 0 0],0.81625223,0
40,1,2730,[0 0 0 0 0],-2.8760512,0
40,1,3138,[0 0 0 0 0],3.443276,0
40,1,4048,[0 0 0 0 0],-0.81505585,0
40,1,4049,[0 0 0 0 0],9.007175,0
40,1,2668,[0 0 0 0 0],-0.2687297,0
40,1,2811,[0 0 0 0 0],15.944877,0
40,1,2821,[0 0 0 0 0],6.924463,0
40,1,3886,[0 0 0 0 0],1.2273233,0
40,1,2752,[0 0 0 0 0],5.0654535,0
40,1,2666,[0 0 0 0 0],10.454222,0
40,1,2716,[0 0 0 0 0],8.557237,0
40,1,3889,[0 0 0 0 0],6.308394,0
40,1,2722,[0 0 0 0 0],1.8370458,0
40,1,4050,[0 0 0 0 0],1.3010272,0
40,1,2799,[0 0 0 0 0],2.1058767,0
40,1,4051,[0 0 0 0 0],6.705952,0
40,1,3286,[0 0 0 0 0],6.6737237,0
40,1,3879,[0 0 0 0 0],9.074592,0
40,1,2770,[0 0 0 0 0],1.940279,0
40,1,2711,[0 0 0 0 0],3.0017872,0
40,1,3281,[0 0 0 0 0],4.20008,0
40,1,3309,[0 0 0 0 0],6.113652,0
40,1,4052,[0 0 0 0 0],3.4590588,0
40,1,3803,[0 0 0 0 0],10.971609,0
40,1,3155,[0 0 0 0 0],7.5674653,0
40,1,3865,[0 0 0 0 0],9.511531,0
40,1,3006,[0 0 0 0 0],1.3069808,0
40,1,2751,[0 0 0 0 0],-2.7623835,0
40,1,3013,[0 0 0 0 0],4.5830417,0
40,1,2706,[0 0 0 0 0],4.7262335,0
40,1,3723,[0 0 0 0 0],8.4958725,0
40,1,3812,[0 0 0 0 0],4.270047,0
40,1,4053,[0 0 0 0 0],15.741088,0
40,1,4054,[0 0 0 0 0],20.202835,0
40,1,4055,[0 0 0 0 0],3.9185708,0
40,1,2802,[0 0 0 0 0],3.330749,0
40,1,2713,[0 0 0 0 0],11.04411,0
40,1,2734,[0 0 0 0 0],8.704586,0
40,1,3495,[0 0 0 0 0],5.596422,0
40,1,4056,[0 0 0 0 0],8.963455,0
40,1,2744,[0 0 0 0 0],5.4706345,0
40,1,1443,[0 0 0 0 0],2.171897,0
40,1,591,[0 0 0 0 0],9.487278,0
40,1,4057,[0 0 0 0 0],5.029087,0
40,1,2793,[0 0 0 0 0],1.6733347,0
40,1,2786,[0 0 0 0 0],6.4340687,0
40,1,2814,[0 0 0 0 0],-0.562171,0
40,1,3866,[0 0 0 0 0],-0.62629604,0
40,1,2756,[0 0 0 0 0],4.1761026,0
40,1,3900,[0 0 0 0 0],7.103838,0
40,1,2719,[0 0 0 0 0],1.9001153,0
40,1,3537,[0 0 0 0 0],6.0507216,0
40,1,3147,[0 0 0 0 0],6.1254416,0
40,1,3554,[0 0 0 0 0],7.20684,0
40,1,2685,[0 0 0 0 0],11.026942,0
40,1,4058,[0 0 0 0 0],9.698395,0
40,1,3729,[0 0 0 0 0],5.5548334,0
40,1,3878,[0 0 0 0 0],6.5507574,0
40,1,3224,[0 0 0 0 0],8.789388,0
40,1,2680,[0 0 0 0 0],4.1054707,0
40,1,3604,[0 0 0 0 0],5.4426923,0
40,1,4059,[0 0 0 0 0],5.6009874,0
40,1,2699,[0 0 0 0 0],5.218941,0
40,1,2748,[0 0 0 0 0],2.312241,0
40,1,2767,[0 0 0 0 0],10.815118,0
40,1,2726,[0 0 0 0 0],2.8592737,0
40,1,2737,[0 0 0 0 0],4.945763,0
40,1,2755,[0 0 0 0 0],6.504634,0
40,1,2762,[0 0 0 0 0],6.393471,0
40,1,2708,[0 0 0 0 0],6.4273524,0
40,1,2804,[0 0 0 0 0],2.5544906,0
40,1,4060,[0 0 0 0 0],1.4343748,0
40,1,2764,[0 0 0 0 0],4.9465537,0
40,1,2733,[0 0 0 0 0],5.5973673,0
40,1,2705,[0 0 0 0 0],9.400615,0
40,1,3890,[0 0 0 0 0],6.366477,0
40,1,2807,[0 0 0 0 0],9.368232,0
40,1,2697,[0 0 0 0 0],9.011578,0
40,1,2760,[0 0 0 0 0],0.99613667,0
40,1,3960,[0 0 0 0 0],5.1529784,0
40,1,3238,[0 0 0 0 0],5.355115,0
40,1,3330,[0 0 0 0 0],4.8098793,0
40,1,3559,[0 0 0 0 0],6.4400687,0
40,1,4061,[0 0 0 0 0],-1.0740306,0
40,1,2703,[0 0 0 0 0],4.202355,0
40,1,4062,[0 0 0 0 0],9.425272,0
40,1,3714,[0 0 0 0 0],3.4081674,0
40,1,1552,[0 0 0 0 0],4.0642633,0
40,1,2776,[0 0 0 0 0],7.558508,0
40,1,2787,[0 0 0 0 0],5.3527775,0
40,1,3541,[0 0 0 0 0],4.1201754,0
40,1,2986,[0 0 0 0 0],9.279184,0
40,1,2768,[0 0 0 0 0],3.5967577,0
40,1,3184,[0 0 0 0 0],4.699353,0
40,1,584,[0 0 0 0 0],5.823577,0
40,1,3180,[0 0 0 0 0],2.608122,0
40,1,4063,[0 0 0 0 0],-0.49045807,0
40,1,3735,[0 0 0 0 0],8.279201,0
40,1,3861,[0 0 0 0 0],2.478681,0
40,1,2540,[0 0 0 0 0],11.0414715,0
40,1,3518,[0 0 0 0 0],4.883661,0
40,1,3553,[0 0 0 0 0],5.252932,0
40,1,4064,[0 0 0 0 0],5.13324,0
40,1,2808,[0 0 0 0 0],4.1833353,0
40,1,2678,[0 0 0 0 0],4.54599,0
40,1,2693,[0 0 0 0 0],3.5431476,0
40,1,2779,[0 0 0 0 0],4.9273376,0
40,1,4065,[0 0 0 0 0],5.913742,0
40,1,1186,[0 0 0 0 0],8.322834,0
40,1,4066,[0 0 0 0 0],11.087612,0
40,1,2739,[0 0 0 0 0],6.1859565,0
40,1,2628,[0 0 0 0 0],5.3145857,0
40,1,3613,[0 0 0 0 0],-4.404047,0
40,1,2777,[0 0 0 0 0],2.3422732,0
40,1,4067,[0 0 0 0 0],4.6853323,0
40,1,2753,[0 0 0 0 0],4.149335,0
40,1,2698,[0 0 0 0 0],5.2082195,0
40,1,1783,[0 0 0 0 0],4.1934566,0
40,1,3814,[0 0 0 0 0],6.2374296,0
40,1,3062,[0 0 0 0 0],10.084998,0
40,1,4068,[0 0 0 0 0],6.53389,0
40,1,2728,[0 0 0 0 0],3.6435273,0
40,1,3078,[0 0 0 0 0],2.4806232,0
40,1,3316,[0 0 0 0 0],3.9890676,0
40,1,2725,[0 0 0 0 0],1.718811,0
40,1,4069,[0 0 0 0 0],10.100496,0
40,1,2677,[0 0 0 0 0],5.747836,0
40,1,3813,[0 0 0 0 0],4.6106057,0
40,1,4070,[0 0 0 0 0],11.736576,0
40,1,3376,[0 0 0 0 0],9.069484,0
40,1,4071,[0 0 0 0 0],5.898713,0
40,1,3230,[0 0 0 0 0],5.051935,0
40,1,2710,[0 0 0 0 0],3.274654,0
40,1,2830,[0 0 0 0 0],6.4502673,0
40,1,3341,[0 0 0 0 0],7.3470798,0
40,1,4072,[0 0 0 0 0],5.660145,0
40,1,2763,[0 0 0 0 0],5.7712836,0
40,1,4073,[0 0 0 0 0],0.4765979,0
40,1,3073,[0 0 0 0 0],4.7625237,0
40,1,2780,[0 0 0 0 0],7.430824,0
40,1,3557,[0 0 0 0 0],5.247081,0
40,1,2687,[0 0 0 0 0],1.5024579,0
40,1,2801,[0 0 0 0 0],2.1638145,0
40,1,3131,[0 0 0 0 0],6.3246374,0
40,1,2665,[0 0 0 0 0],3.8570108,0
40,1,3210,[0 0 0 0 0],1.8010818,0
40,1,2663,[0 0 0 0 0],4.547738,0
40,1,4074,[0 0 0 0 0],4.5307846,0
40,1,4075,[0 0 0 0 0],3.5178432,0
40,1,3232,[0 0 0 0 0],8.348022,0
40,1,4076,[0 0 0 0 0],9.84989,0
40,1,2727,[0 0 0 0 0],2.5484896,0
40,1,2709,[0 0 0 0 0],3.7694736,0
40,1,3068,[0 0 0 0 0],9.678304,0
40,1,3733,[0 0 0 0 0],11.592967,0
40,1,4077,[0 0 0 0 0],8.279049,0
50,1,3075,[0 0 0 0 0],5.4422455,1
50,1,3071,[0 0 0 0 0],5.323674,0
50,1,3069,[0 0 0 0 0],7.7276807,0
50,1,3194,[0 0 0 0 0],11.322187,0
50,1,3070,[0 0 0 0 0],3.2595959,0
50,1,2767,[0 0 0 0 0],6.551536,0
50,1,2802,[0 0 0 0 0],4.878086,0
50,1,3047,[0 0 0 0 0],4.331884,0
50,1,3065,[0 0 0 0 0],8.446212,0
50,1,3062,[0 0 0 0 0],8.93643,0
50,1,2703,[0 0 0 0 0],4.94748,0
50,1,3076,[0 0 0 0 0],8.329336,0
50,1,2763,[0 0 0 0 0],7.067151,0
50,1,3239,[0 0 0 0 0],7.042504,0
50,1,3150,[0 0 0 0 0],5.5997686,0
50,1,2663,[0 0 0 0 0],4.064146,0
50,1,2727,[0 0 0 0 0],4.613964,0
50,1,1932,[0 0 0 0 0],6.657191,0
50,1,3298,[0 0 0 0 0],7.097439,0
50,1,2590,[0 0 0 0 0],14.987817,0
50,1,2731,[0 0 0 0 0],8.415723,0
50,1,3056,[0 0 0 0 0],7.0180717,0
50,1,2589,[0 0 0 0 0],9.1392765,0
50,1,829,[0 0 0 0 0],10.250155,0
50,1,3244,[0 0 0 0 0],2.2956762,0
50,1,1509,[0 0 0 0 0],4.033307,0
50,1,2541,[0 0 0 0 0],7.043623,0
50,1,2675,[0 0 0 0 0],1.0661178,0
50,1,2745,[0 0 0 0 0],8.058734,0
50,1,714,[0 0 0 0 0],7.0317793,0
50,1,3302,[0 0 0 0 0],7.2972717,0
50,1,4078,[0 0 0 0 0],2.767593,0
50,1,3866,[0 0 0 0 0],3.2155626,0
50,1,722,[0 0 0 0 0],3.2478096,0
50,1,843,[0 0 0 0 0],3.3445435,0
50,1,3067,[0 0 0 0 0],-2.5309057,0
50,1,2702,[0 0 0 0 0],4.969833,0
50,1,2591,[0 0 0 0 0],11.498958,0
50,1,3058,[0 0 0 0 0],3.1273496,0
50,1,1276,[0 0 0 0 0],-1.6577997,0
50,1,2818,[0 0 0 0 0],6.5948553,0
50,1,3234,[0 0 0 0 0],-2.6172695,0
50,1,784,[0 0 0 0 0],4.76906,0
50,1,3055,[0 0 0 0 0],6.3426056,0
50,1,2776,[0 0 0 0 0],7.7220902,0
50,1,3203,[0 0 0 0 0],13.40325,0
50,1,4079,[0 0 0 0 0],6.054142,0
50,1,3077,[0 0 0 0 0],7.5555663,0
50,1,3063,[0 0 0 0 0],5.1818523,0
50,1,2751,[0 0 0 0 0],6.756324,0
50,1,3073,[0 0 0 0 0],9.575962,0
50,1,2769,[0 0 0 0 0],6.648904,0
50,1,1278,[0 0 0 0 0],9.288898,0
50,1,42,[0 0 0 0 0],5.3384147,0
50,1,3307,[0 0 0 0 0],9.09635,0
19,0,2830,[0 0 0 0 0],7.8317814,1
19,0,2770,[0 0 0 0 0],6.435626,0
19,0,2540,[0 0 0 0 0],9.980036,0
19,0,2694,[0 0 0 0 0],1.9630947,0
19,0,2811,[0 0 0 0 0],8.763592,0
19,0,2754,[0 0 0 0 0],1.7884154,0
19,0,2816,[0 0 0 0 0],16.24187,0
19,0,2678,[0 0 0 0 0],5.156792,0
19,0,2721,[0 0 0 0 0],13.884791,0
34,0,3932,[0 0 0 0 0],10.230891,1
34,0,1562,[0 0 0 0 0],4.5854125,0
34,0,3908,[0 0 0 0 0],4.8870945,0
34,0,3445,[0 0 0 0 0],10.522196,0
34,0,3582,[0 0 0 0 0],3.37332,0
34,0,4080,[0 0 0 0 0],4.1942444,0
34,0,3448,[0 0 0 0 0],-9.986747,0
34,0,4081,[0 0 0 0 0],3.6393414,0
34,0,101,[0 0 0 0 0],4.6794643,0
34,0,2815,[0 0 0 0 0],5.7952795,0
34,0,3447,[0 0 0 0 0],2.695775,0
34,0,2421,[0 0 0 0 0],1.8337045,0
34,0,2377,[0 0 0 0 0],12.676359,0
34,0,1400,[0 0 0 0 0],8.324967,0
34,0,3592,[0 0 0 0 0],2.4842012,0
34,0,2417,[0 0 0 0 0],4.480298,0
34,0,2225,[0 0 0 0 0],4.529484,0
34,0,3446,[0 0 0 0 0],4.7016,0
34,0,3585,[0 0 0 0 0],2.2534907,0
34,0,3586,[0 0 0 0 0],10.554646,0
34,0,3597,[0 0 0 0 0],4.6050324,0
34,0,3593,[0 0 0 0 0],3.8799355,0
34,0,4082,[0 0 0 0 0],1.5873566,0
34,0,4083,[0 0 0 0 0],11.796652,0
34,0,3589,[0 0 0 0 0],2.8923554,0
34,0,42,[0 0 0 0 0],0.18675947,0
34,0,3590,[0 0 0 0 0],-1.6288335,0
34,0,4084,[0 0 0 0 0],6.0695477,0
35,1,3985,[0 0 0 0 0],13.508714,1
35,1,3395,[0 0 0 0 0],17.292336,0
35,1,3678,[0 0 0 0 0],5.224948,0
35,1,3634,[0 0 0 0 0],6.2430363,0
35,1,4085,[0 0 0 0 0],13.34252,0
95,1,2546,[0 0 0 0 0],1.5084786,1
95,1,2551,[0 0 0 0 0],1.415647,0
95,1,2650,[0 0 0 0 0],5.7545347,0
28,1,3037,[0 0 0 0 0],10.933723,1
28,1,3807,[0 0 0 0 0],7.5290403,0
28,1,2898,[0 0 0 0 0],2.399742,0
28,1,3484,[0 0 0 0 0],0.80766547,0
28,1,3337,[0 0 0 0 0],6.6875296,0
28,1,4086,[0 0 0 0 0],3.4335077,0
63,1,2541,[0 0 0 0 0],0.27335715,1
63,1,2694,[0 0 0 0 0],-0.26558495,0
63,1,2540,[0 0 0 0 0],7.605818,0
63,1,2816,[0 0 0 0 0],9.793848,0
77,0,2826,[0 0 0 0 0],4.4699144,1
77,0,2827,[0 0 0 0 0],1.341048,0
77,0,2828,[0 0 0 0 0],5.022647,0
77,0,3035,[0 0 0 0 0],11.616808,0
77,0,3034,[0 0 0 0 0],14.574133,0
77,0,2829,[0 0 0 0 0],7.6151896,0
77,0,3042,[0 0 0 0 0],6.222956,0
59,0,2872,[0 0 0 0 0],6.343034,1
59,0,2560,[0 0 0 0 0],4.4072857,0
59,0,2992,[0 0 0 0 0],6.313739,0
59,0,2587,[0 0 0 0 0],3.4392228,0
59,0,2577,[0 0 0 0 0],2.9491847,0
59,0,2582,[0 0 0 0 0],4.5328045,0
